number_of_persons,lane_width,crossing_time
20,3.33398825205252,6.367250257354284
41,4.132379873397755,10.440967565991564
49,7.421736231383275,15.04048032617365
20,4.532949447633979,7.967161702753632
22,5.191201833179484,8.877509997041626
28,6.302971943643444,10.20606300527702
40,10.212728178098608,14.806186997141625
49,2.631690291172171,12.5489773764334
7,8.669098792247912,8.002674862589078
1,8.85432704488651,6.068764333437643
32,10.087229913388047,13.776423709418859
13,11.361152921072975,10.86348346982692
30,2.6913095650182535,7.603966424238259
23,3.960945202375554,7.603299980482753
19,10.918627293531934,12.152112914441895
32,6.855926340776646,11.14896564402977
30,7.863611069867903,12.220999595699672
29,8.798758435369901,11.207150169175563
49,8.951132742708555,17.30279974135226
45,11.351533831506828,17.136914086066145
29,11.971019465410862,14.887238686981
30,9.341495878843933,12.781802799584447
16,5.228601487448932,6.522954039749321
40,10.857647821796265,15.737274418024723
19,2.9675986881372354,4.964977839718825
18,4.695268102307714,7.2979563955762
1,11.025164315905291,8.17199965782619
14,4.933819387173872,6.228378125890073
47,4.59618506640661,13.059339118685399
2,3.812190284832349,3.1417546913911316
28,10.661561697645707,13.518816148745366
49,7.250553462315324,15.460125048236733
30,8.911485429014471,12.090732665262639
38,4.7711306487127825,10.590245322170363
4,9.701383999606556,6.868279962342733
1,9.720052677139936,7.2041751687995985
8,5.469681236628851,5.732963813245952
29,6.4014850135976875,9.7106815961824
39,4.492057635586908,11.718802520861969
3,11.777329721567591,8.601210636871919
32,8.63322448205491,11.514838869890758
10,11.378166866797397,10.87467349765859
10,5.382162664476765,4.85789440320527
19,9.927963673470453,11.373492010599179
46,9.775657116905048,16.543171986798676
34,9.070728692732144,13.438868973990044
33,11.673570265034604,14.676877000916434
23,6.238775693009998,9.307666999412788
28,3.741814574102694,8.796967132639914
32,8.881234162818577,12.25083343948982
7,9.428443104533459,8.622789054013642
29,7.963075447858739,11.953348290153437
8,4.464769984767265,4.935646963151681
1,7.292331445858876,5.139820736572927
3,5.465802497406729,4.971873323429195
24,6.560932017583546,9.74053649064094
23,8.629576470524306,10.256003361634365
8,9.579540055562928,8.258850706732254
47,4.70613456356276,13.171052157469465
37,6.350590926146056,11.993426684369036
3,5.057034924420478,4.755159250380148
33,4.387000331687757,9.562748317667056
28,9.942178589960465,12.201608489561997
47,11.137900597151427,18.452444591484625
8,6.017205764003479,5.0575565757720975
34,9.637149781550786,13.433758616692588
35,11.021455248961905,15.012342035322783
32,10.5381800000372,14.420313374336857
24,4.236727191122646,8.149458392215879
14,11.584772874376933,12.230467269883535
32,6.078426184079893,10.68293376229943
46,5.722786281151445,12.851212855861485
43,3.0930976091389133,10.699507422991
16,7.118649713996389,8.124761531036196
4,3.535629348588823,3.2913019610612326
37,4.861128298810547,10.380990437700751
21,5.510954906789173,8.528424381117444
14,10.183850073170998,10.259593728361676
31,10.817142178761017,13.294589713149385
48,5.373430015883962,13.922176834995266
18,10.657632151823453,10.806853625667356
7,10.643693905013015,8.41123075242858
10,9.764184028656299,9.018081515286752
7,3.8936035831442246,3.3022236918319345
33,9.058067045556925,13.364799414622142
23,11.477728613515403,11.378957415690834
21,8.984134548287992,10.102557618068534
19,5.6503600665244225,8.62354013663283
48,7.255503515592897,14.439172906551127
19,8.63438791183501,9.711627334421859
36,7.350418882920784,13.087131729151492
29,3.6395529464442133,8.003248873495423
18,5.464608424194196,7.885010822262022
2,10.122762290259509,8.217638575572167
1,10.683471437907416,8.070316184151677
47,3.804350310797917,11.39494441765924
5,11.547674147787884,8.94634574738341
20,5.623814869561789,9.373820509880062
11,8.79198051794184,8.234724257978385
42,9.64233888658847,16.780549606779978
2,10.213489229059892,8.549831475343442
3,11.484622171146336,9.062836320504923
23,5.472735706273815,8.657714069301484
12,10.655811318239767,9.77888212117914
20,3.751025582643967,6.634847692151103
5,9.197888610359131,7.225558357708672
37,9.548788430382867,14.18874996264939
38,8.938370791412545,13.303453119603349
30,4.896989993283953,8.789964488674912
9,10.793909896644433,10.160443471787664
34,4.104155402018753,8.92538470488083
44,3.009530519447893,11.392733733495561
35,9.315917410813165,12.707035624046451
22,7.01701929471097,9.726975440592058
44,10.566431189607423,16.24365867714807
24,6.14227284005346,9.847995844297033
17,4.098646590823272,6.161607478290871
10,10.446200828463763,8.456801992745527
30,7.714641500580681,11.416440071757153
46,4.297360027708372,12.349373159708515
23,9.343647986571234,11.208045455106417
32,7.355579565650255,11.941539314530782
17,8.240973331283039,9.004215472992167
17,6.878534212962528,7.6815371422718615
14,10.37273534627106,9.70927223375079
9,10.380845798988974,8.957006184155928
40,9.23919380733167,14.337249839969875
2,3.501313085266392,4.1039990970490585
45,10.469111688088654,17.105489628354867
25,8.874623315062642,11.682371255790457
39,9.121729577040846,14.538527381822016
9,5.94833698383678,6.198698249113054
22,10.853155783491564,12.30475440367027
43,9.391030202231146,15.389521742419456
46,3.5696094320273475,11.769780564094967
4,6.373891326858546,4.306847471909242
26,10.920613438621347,12.815874533907573
29,2.9483686661251003,7.785827216086663
45,11.63345788659947,16.935126227507457
34,8.952044399035847,12.916268959768347
23,8.498071787612078,10.820425785456168
37,5.0703129366359185,11.405447136072066
11,4.863521993022182,5.823562511689351
6,11.449553085141657,9.749474322996091
18,5.333588315224166,7.789759954853178
21,9.867300318830495,11.09821885954357
42,6.234657082967252,13.115980219084827
36,3.8229136724546877,9.05746638337008
41,2.60179532810591,9.866262620931979
38,7.6704447016448825,12.827963277870339
34,11.76989877621486,15.972733955596304
17,6.006793841187442,7.859110675786443
37,5.893327172933926,10.942292368662061
25,5.7688703695697,9.417913594937565
38,7.445166454396155,13.372867711404979
12,6.686316392530789,7.131108319609319
23,10.859188953906637,12.701691503066142
42,7.302447521373158,12.368180251946736
22,7.323699462791404,8.28155272727771
21,3.8145301498452877,6.335329774597874
27,11.836025638648666,13.928823877918688
31,4.874742463253882,10.448040787128475
6,3.1969586408662254,2.9203280418916404
27,8.799889365264484,11.258796556759236
40,8.15598051649029,13.87000356428401
34,6.443883712931084,11.156614683175544
12,6.510826221866441,6.775994773827619
45,9.958107249941097,15.902196331242278
7,4.359270080946666,5.171158589292842
10,10.292406529976454,9.909786094352242
45,8.663097582002672,15.199661505433932
17,6.480212850905481,8.85596360189231
26,6.8512718575467515,10.348279789567382
21,4.93814846826791,8.304195973174895
28,9.645086160621261,12.059073971312301
46,7.372310051900044,14.139097224483146
2,5.548118156123515,4.030750394340241
43,8.162476099729027,14.38697894666427
1,11.959477294487568,8.772440400322465
36,6.634991656737261,12.101368409110826
26,11.246568307396887,14.219815510753016
29,5.777659979283378,10.287539049826938
21,3.019960715787366,6.099718947241147
11,4.440300010500074,5.3700056751149985
40,6.477603861613,13.379330995709745
11,4.586531821648405,5.867034079622351
36,2.5021568630734277,9.733145983907335
49,11.192514608601508,17.553311660034545
39,10.516854406693826,14.95620809263601
40,9.551776199125998,14.474174934410286
35,4.094238658637272,9.72346293917284
34,3.6434539739948675,8.870825619396802
47,3.1422451199876402,11.792057330845383
24,9.378277293342752,11.654963116950647
22,11.32367562653491,13.157728718449754
5,6.590090298673852,4.827076105905604
33,3.6318363839624577,8.722105067456262
36,7.367731796955012,12.865455806518945
47,5.8139031208569865,13.64452450282506
20,6.060836781324978,8.351570357711811
19,8.402640929479219,10.433813298154503
35,9.327822075990923,13.157752952941152
43,3.550734189295028,10.771874010312295
17,2.838107192661526,5.003963501107856
45,11.94613787551429,16.526501603420673
43,4.710919314697742,12.031351134349377
34,3.0113899866303613,8.689566554074974
9,4.3038156264112395,4.507703614619283
26,2.87009954031041,6.79335853706307
2,6.222203498863131,4.835557724407326
9,10.12281695228758,8.631313780068892
9,5.741822272698346,6.012085387160081
40,6.719742365344482,13.02940605891349
17,8.918074348890668,9.62276428610048
1,7.334493665663862,5.257690227023047
25,10.68373401720258,12.723984083875374
43,10.727338912934687,16.247960077743357
40,2.5941516071659594,10.518045111367334
42,9.891439911590393,15.62444699134467
25,6.876969202295902,10.459913858919942
39,11.8939851423848,16.60095917431151
35,7.090704720816634,11.405580016234401
3,11.875511481188827,8.803375762946338
37,9.668408931454497,14.281957668089026
44,4.861746403826411,12.706898158031118
44,7.614752303226098,15.203015286737928
30,11.925288575046537,14.275989702446779
38,10.646540773643276,15.232300030317107
34,3.4249854910166,9.646373848713194
12,9.210533969694962,8.950039081343457
19,5.7830060657727245,8.75276700733532
37,2.566331487863307,8.559200432296109
44,6.333069205756496,13.662630818988138
49,4.730167006387227,13.51279734606609
17,10.279258069944479,11.31834654197435
10,5.704640784034773,6.105769091579192
49,10.361475092561262,17.646814246746672
47,2.5056804189305555,11.06520210468776
12,5.424281925248132,5.8737914543316565
16,4.7910695359237385,6.148591020080061
24,4.718889930151804,7.449934570706436
19,3.147772887771896,5.827729809793929
8,4.2776805688997666,4.811230309171222
31,7.777720913913389,11.651448890467435
21,5.267930191958572,8.061790329957187
17,6.465250432126906,8.635475531640958
23,6.080235363298291,8.684281985335932
37,10.821096787498998,16.299503097236222
16,11.100340490599898,11.50643613563807
6,7.18309123073067,6.23231658923429
8,5.636481527998242,5.516257187171672
25,3.5146066880224547,7.006368370199042
18,11.557327354129903,11.84237534193495
25,3.0721559765528257,6.113599059489893
12,5.327677636898664,6.833367113990468
15,5.33162891111504,5.400000965073538
26,5.543812218332041,9.180741356921096
41,4.060725011087888,10.528523364401092
45,9.940033593775123,15.749434669591837
26,3.6637296886768977,7.530873811165083
47,8.531613261955046,16.456822536556007
32,3.676537253705266,8.474472685625734
10,3.170088557133087,4.721478741777838
16,11.139580285015827,11.737043975359263
7,4.306223280027703,3.3066596713268117
17,10.30187646831719,10.45080680827442
23,7.67399327551779,10.823653314639843
26,3.2396369362833113,6.856639657699782
21,11.57675781866164,13.068250745937775
22,4.846131086422979,7.8525889138873
7,10.666630780849761,8.988473321537416
14,4.103695054953359,5.765956559897932
15,10.612457380347603,10.751612616014018
7,2.625673722600293,2.7976621380816593
9,7.361914337410067,6.928300474430921
48,9.80970450450479,16.7922309959221
8,11.380557416181441,9.817412502701748
23,11.137420293961627,12.729912991244827
29,10.286436260702626,12.788110949856007
18,10.937817821782389,11.728876620450501
31,4.392587015452227,9.400799991638635
30,5.199750809261423,8.923757695064056
39,5.245200986750056,11.280886374909409
35,6.082012344516139,10.89654227164294
18,6.236546368659292,7.600486931128437
42,7.673275584219417,13.642671066359583
39,4.018857751981193,10.977348648332457
17,9.066843305966898,9.562920522339185
14,4.0918821233928115,5.83530188790955
31,5.447930579993201,10.121960269634886
24,7.2817787407584635,9.611744326959844
35,10.066185334473033,14.017724816432805
44,9.524957715767908,16.035965837197963
45,8.632576385899961,15.241029143399086
34,3.9798459755116165,9.917161056065968
3,7.696930783347988,6.734055974345311
37,3.3307417670989117,9.996569789302546
43,6.084950179568182,11.986048551963183
40,6.428407037754612,12.727018170739692
26,2.8782086747346614,6.9468076232594
23,5.102886944964732,9.150070551405461
44,11.578669939031649,17.27011323168684
39,11.55950977438205,15.758073547250907
15,5.847107015399123,7.459760975719968
49,2.9094510350090785,11.923574762204325
4,4.201401923617725,2.9420227171527573
29,6.226069037618631,10.67872256035395
22,11.503907130707683,12.41430656490052
25,3.841391103603257,8.454159934675046
13,9.753400514848016,9.504499261390963
18,3.532484124059575,6.8428496876745735
33,11.82194698521713,15.256696921536573
16,6.125356741536782,8.06231650003138
45,9.864728119541033,15.800324625859323
42,5.754615286705752,12.686942580777355
44,8.462854333008682,13.981778560143026
2,4.324152805030349,3.4251621235841565
35,3.8871996833211444,9.034305431406716
42,11.411609325897247,15.979660948071487
34,11.217649140092117,14.367204395764915
30,10.930954932022383,14.138035419415214
13,8.441617776582639,8.55604691589517
13,10.178548006554642,9.88610493793024
18,3.155850900658062,5.7668853526418795
32,5.6804958979614515,10.997857319415958
32,5.480179685192985,10.316435039763714
35,8.538630558549826,13.22344036691128
39,5.881598847971085,11.716015437851016
46,3.9108144256149675,12.568143522272386
29,8.166437216428665,12.245364083707642
49,10.236647246356274,17.09344641372003
29,6.130173197369745,9.88654762613815
44,3.756552793435576,10.675263828452598
16,4.368537874471819,5.886085980733446
44,4.756091399109148,11.11366311145794
47,5.349027133448094,12.765412406704643
10,8.606553169809937,8.326023027133301
30,8.20898210310833,11.838358669777868
25,9.112758684886872,12.67074683857513
39,5.9437688530493755,11.860020823349362
20,10.327977692859793,11.15256105299406
5,4.438832780979722,4.701979643321344
1,6.955887101422462,4.205022642607553
30,10.108917854643588,12.47977199916996
49,4.211507153459883,13.140140075956223
3,3.543699580537438,3.0335018846134845
45,10.894997693035902,16.69589319211263
14,5.757831796212361,6.444161418377384
30,8.996766186635803,12.546146648674037
4,2.7408117405074157,2.3537110444677958
18,9.055445439889771,10.104546978555597
37,5.50296245969622,10.751445690284969
25,3.0295381090806965,7.072757298509219
48,8.293221234707111,16.53616392361015
1,4.787636252695146,3.407272285627771
46,6.17466879949286,13.544598619827584
15,3.265517716721879,5.231251156066801
9,3.8980508854019806,4.6715877651736575
15,5.330783737210515,7.04177865927821
49,3.3527152553214927,12.323415486282187
24,11.152849514519994,12.90597900268625
4,2.557446910247795,2.5363311008347136
12,7.0966720792109586,7.519196346404205
37,3.670850852259239,9.91505860844854
37,5.4229513500405115,10.367357325386806
43,11.297565818273522,17.98499737512131
6,4.036098256102875,4.447013700561376
39,11.67540703732416,15.649916852589266
46,4.455046581399506,12.497206331762778
24,9.54487803043488,10.944699660449098
11,7.693434016524462,7.448209237221835
13,10.902547912169211,9.646539952415111
34,7.762935927279744,12.319361810951033
25,7.578312581984933,9.622402802638495
7,4.3568510034997985,4.7062478782277175
4,4.079178939490758,4.054809782949814
8,11.206646935597385,9.191257511349178
20,5.614462889075323,8.090777737153333
29,6.034781422147511,9.670575982665591
45,9.71832475506969,16.197526021470445
46,5.7188230830166695,12.940564606444964
10,11.544593243070526,10.640623093288122
43,9.510313805488604,14.487285379467222
34,8.17557780444749,12.137210474198264
26,10.868504025175149,12.408809000196118
41,2.971256129320086,10.424002685859705
49,4.942095575797483,13.607613118147569
3,6.917845175098645,5.681636665604661
6,4.65629612497945,4.271437539361399
5,9.567099279370442,6.4360988094364995
5,11.23247629501039,9.042548500957631
47,6.525816139343772,14.455321784546944
23,5.750259701063002,10.047582793718767
49,11.63473195530688,17.898325214863867
9,6.726098111861638,6.27169803871984
35,7.14595980426819,12.264384393692785
20,5.840673787248101,8.043830626423636
49,11.140710493615314,18.39533705621397
42,7.905077091177582,13.642389307431348
35,9.740658578225624,13.833189410665646
18,10.21216382433342,11.332509268802902
17,5.747565898213953,7.659586369325909
24,6.62009614754361,10.109243941267309
3,10.560481856859514,7.924918300613391
32,5.950925840920197,11.28230356612735
35,10.042383767792586,13.341211076070513
38,11.439427064457153,14.959116676018908
13,8.420498544146067,9.254161775476819
47,9.545459230792943,16.221859952584477
25,10.148424464390782,12.709282550361985
9,10.527876664518104,9.369647382281793
4,6.253006709639562,5.2629129097629095
14,2.9870028621719826,4.269563043417876
37,6.317824576749025,11.899312056376443
34,8.900684182948853,13.838435177407558
11,6.778328664917532,7.069998479119788
41,9.615149933173786,15.409003335851391
3,5.891333079952307,5.135282036805601
28,8.53006934048828,11.186552663446529
29,4.270988146112758,9.27927098452833
9,9.61900964812709,8.513856815703713
3,7.684111703723746,5.958825012798185
25,4.438611691192706,9.219284516783167
34,5.27315614822917,10.865191789293739
12,9.611782731527407,8.946308081809544
42,7.0847117387844465,13.492777416350894
9,4.552298683734186,5.069951880132101
15,11.689076308517828,12.192386797539376
40,9.293687688260436,14.658078638989506
25,11.592780909128063,14.384557118899815
5,6.557497930923261,5.035560744806595
11,7.013453236571344,7.193433077858471
34,11.030574553757683,14.297554103014356
24,7.487968732331154,9.901134791812442
15,9.219149663103838,9.34854614991235
38,4.895642336207535,10.741234043005944
8,6.743901452675085,7.282158368689301
5,3.6727737251983736,4.334689968134381
48,4.456810340831136,12.984758213468588
26,2.508962445042495,6.754940084728525
18,2.873017990662272,5.310539186227065
6,11.784196320180829,9.988187456582335
37,4.802360103799241,10.980332692617548
48,8.80145174028802,15.81433826626308
13,10.47144713859631,10.350201602647582
28,7.73127436274736,11.567874100989075
5,3.954872750797584,3.747889092699074
13,9.417106154693581,8.932841439865662
17,8.202388395946038,8.598291020833663
40,9.446880598800064,14.873087693456492
45,9.812592917142329,17.092617927382445
32,11.76639849300508,14.249238717170865
29,7.948851160253745,12.027485369269705
3,5.745590570560717,4.366215185012833
40,8.660413290552253,13.948993725295068
34,3.1501867378049484,9.507595124205308
40,11.02527452405507,15.747567010279665
27,3.6341196077128695,8.119929618040146
13,5.614506959915273,6.724909492331377
45,10.24958111594815,15.98415553765269
33,8.174467594141763,12.886454202347073
6,6.2395374426357,5.626021365409105
24,6.997638764062703,9.104058278443311
19,10.618200235420712,10.938186730019922
16,5.730041667568975,5.734560481676466
40,10.761672005715628,15.712904591598486
28,3.3372770942785692,8.63580258473054
33,9.879585153481992,13.133271624311446
48,10.551702514019995,17.42969949632639
41,4.227267701954718,11.434760621998612
13,6.588292057535904,6.929984135446177
43,4.072247859304729,12.277015549091033
45,9.21273922544507,15.444197798062591
25,7.585803796585739,11.423565473193804
42,8.53557179372905,13.67899751102064
36,4.366626186084006,10.184450928550097
27,4.511585689497986,8.547435194775948
38,2.8942245923441106,9.646996769585453
7,5.559641584359433,5.729338052400879
5,7.817574282669912,8.283045289309959
43,10.650381682974624,16.434948564606398
45,8.835810750857465,15.323413514782358
31,6.636265072297639,10.392089575571696
23,11.55464108674431,11.908261825633346
42,9.332829405470402,15.651437133877188
10,11.336569427194226,9.824157512895164
32,7.512085746085574,13.067854709541075
43,4.959590610534827,12.576670531003368
30,3.001853520464859,8.314960822770308
39,9.39780608909658,14.709783083015042
31,3.6523784810525743,9.010830154708144
18,5.376363718583688,7.092976326306464
36,7.558473624897025,11.723158380159129
2,7.861957583907603,5.740341425247512
14,8.205540371377793,8.651922153172984
13,4.0794256383221565,5.189966805330353
29,6.107505345805663,9.519462043452645
12,8.363345157611183,7.999712812241038
39,11.713279214020956,16.684494243501437
2,9.412495808147042,7.497309183730676
32,11.264735692392598,14.53194467823218
13,9.741014553984682,9.851416501710634
46,8.121311204477804,14.434969840829838
27,4.3242220067952735,8.091017608976365
49,8.833513692978874,16.26516017503115
41,8.422105876619117,13.713535496404388
17,8.223457119344031,9.328097066432699
40,7.152965745888287,12.477998950036676
31,7.522237737898118,10.748220490924707
34,5.677204007621988,11.223185097752431
24,7.43347058010188,10.623144769018795
45,4.376781103945543,11.810861720150239
35,10.14915677492358,13.489166405138542
48,4.264881069637724,11.542157526663354
6,3.307179753949931,4.483271327588595
19,6.644337250392995,8.60165060560462
30,8.753920675307587,11.94880383377844
7,6.658309836868643,5.973979815849577
10,5.129164253537432,4.707022627452273
41,7.802626246959187,14.083253698996822
32,5.796522186415899,11.540426836239739
34,11.362243056203013,14.52450939284818
28,11.265128826233935,14.83824910849053
15,7.272532289734907,8.13646347150867
30,5.614897943173456,10.844017952252875
37,9.502757932588072,14.341294759710754
29,2.848772963089133,7.987903425280451
22,7.010305557414687,10.329323983696705
4,5.695072245568168,5.259260716135331
20,11.24509090847427,12.219631830933746
32,2.614028759090484,7.296494980314419
36,7.751741319324316,11.983353802303538
4,9.536304020132947,7.840923215675852
27,7.107670881478391,11.210799425170187
17,3.3113287865458556,5.829460381155901
12,11.738383205265071,10.488907112892722
22,7.42109909807293,8.78119987546629
17,8.334769321030608,8.961614129137114
10,4.7477929357213196,5.456771232970889
1,7.093231808514636,4.8383658228161455
22,6.576920173604058,8.615576988804165
26,3.2115104990188454,7.468377438989427
18,3.5085233587009386,6.830293948419008
14,10.455988936378358,10.61092321992875
47,4.778289545962608,12.95599985408692
29,4.35210357923699,9.002888604120917
12,7.296658786876323,7.8874874846616585
36,9.803097747943873,14.147146889211422
35,3.088491926500385,9.000524852946748
12,7.9796752365634305,8.468865005745872
7,3.6324992069854467,3.8819446496227292
29,2.8463799828433753,7.238829857940023
11,3.001067545541065,5.065269680451371
33,10.424559027980193,13.111149943890384
6,3.6207385944665846,4.545403265474075
47,2.9289379619167737,11.74532616748015
15,6.660048927857667,7.272602439242957
32,10.517937983449235,13.924940122264378
11,4.9928795766483685,5.551910854400202
23,6.506269866496206,9.651198483103387
26,2.8792640593556365,7.650582811502052
34,6.766245884281321,11.863714535026704
46,7.98732426605277,15.278423159100903
34,7.923617010645375,12.40231022363216
29,5.658053575656469,10.722304387351612
4,5.497565216299787,5.338635739085804
17,3.51292437989768,5.670728840766237
35,5.98458404613955,11.68013374811629
13,3.4451993542931643,5.422647824593003
41,9.78266147476449,15.057734511473656
39,11.679605828607766,15.973447269739152
15,11.715707338333715,11.975616390412984
29,10.718175444066242,13.44849272639168
29,8.207525418726382,11.792604101401357
11,9.15822412381686,9.442140692601228
32,5.209455125463934,11.387708875680303
2,8.492318991639896,6.202629663395359
47,6.828670719678835,14.167171817167185
14,7.079164727880859,7.893548240172047
20,9.698877323564002,10.976137733200437
22,5.178224378173891,8.286909143001584
11,5.521376311097939,5.898750968144314
27,11.284097015722049,12.826973787137907
3,3.0341308010842365,3.644148908913615
17,7.113525834926733,8.787131132492416
44,11.171607603874687,16.570451850383606
28,8.298448574272491,11.746019771297862
29,7.6908672050152544,12.209951837987774
21,4.872569702678875,7.286396121097083
47,5.761117146112259,13.620653782332951
16,10.594459950144582,10.072539022509652
37,7.812572251800352,12.921237939349057
20,7.390050840689409,9.586905436406857
6,3.4460072786302747,3.1040721424726927
19,2.6522674863236695,5.60087609139124
5,11.655009292526966,9.72497028728422
3,6.081368589224995,5.238434772705577
1,8.230524089945291,5.500129938067921
38,3.2572931952792077,10.113525434079126
15,8.989585714368943,9.700492071714363
34,11.359383732706629,14.967838281704894
35,7.968819903475487,13.236683871426552
49,3.6980955625664005,12.146773171084726
25,8.02635451099803,10.939352596394349
24,9.780298524494198,11.20332737396924
12,6.360957097453177,6.143227862303437
18,10.858458605443944,11.746581351639026
15,8.662488056894961,9.197772704425601
44,11.042864723747424,16.4560517314044
16,8.423300456849702,8.684065176416393
27,3.74723573404583,8.490148143771549
8,5.442071255499297,4.733186567611655
46,4.417052008398341,12.851475882950304
25,11.133851728310193,13.178249919723589
17,9.723800639231087,9.616676191157637
29,8.925784504645058,12.238541067900076
8,5.3591800365004065,6.754848178040609
15,4.248425334477028,6.629298666858188
27,9.686285335894663,11.904761650330931
46,7.004500485851257,14.561567473870255
7,4.645000745430977,4.009901110539402
3,8.357908792570115,5.884277763782735
29,2.883171595315294,7.82575544738421
44,5.598617414218408,13.074838573016972
24,6.9512914486157795,10.170873337043409
3,3.9056041740393557,3.8023091294476528
20,11.854217537112977,12.714673297062584
46,4.486424963601335,11.597593696167191
15,3.738354735411023,5.639787564862803
25,4.433581301925516,8.651184732905264
30,9.80608076501738,13.225988866887556
14,6.542303763082507,7.56412713251617
7,7.871451427649111,7.187078238918808
17,2.699586991370427,5.484536362296058
44,2.8270974314464885,9.836906666687643
20,6.735342723356654,9.388404659429593
36,10.258224810415424,14.472036982267623
9,10.90976934772187,9.94648561997269
38,3.323712392158582,8.821257527511166
48,7.614449469959716,15.869388430612968
22,11.17568201965307,11.804424192151469
2,6.185741166779921,6.089057063715208
24,10.3808753985695,13.27453119259269
8,3.7701087167946437,3.6304767879992283
11,11.386247651844087,10.741552380161087
13,9.638521516547375,8.976052297155189
17,11.442676731475565,11.253637504545287
8,8.927863718748812,7.668629212903425
21,5.952337353994556,8.675634875257234
18,11.412721138984864,11.914262065918175
30,5.117884374937196,9.054836285546987
18,5.655638959586459,7.859717815691884
46,9.157679971016533,15.639145416050804
47,9.77050484549117,15.468655591663072
31,11.32933309656696,14.075364651377608
38,4.44562288603399,11.605658345342382
32,10.080981334582628,13.40056031767184
11,9.516187507271152,8.079508385395012
45,3.1060482844091797,11.625839283809382
25,6.178619841496966,8.949544794428618
33,5.186271842070937,10.41169435239975
38,5.392659031363289,11.365906060412547
41,11.837995355769658,17.53654608447534
8,8.606385428059316,7.661776500667418
11,9.317923499038246,8.283365004500288
22,11.777867554492587,12.578338736892364
24,6.083416933347568,8.530909735009162
41,10.117481600301655,15.322140215811835
17,6.6280441513927055,9.019212617413347
12,10.760569882242308,10.710355364170171
46,4.21624664245738,13.23219999620946
32,11.503018682110657,14.85606696374169
15,4.578331229903357,6.341786696609662
16,5.59909481631885,6.700206911067215
22,9.683826224014414,11.451852625932508
28,6.240673844871363,9.992443534418443
20,8.278008079281243,10.302176596093396
33,6.723448260159571,10.841335553574671
10,9.552514402352926,8.849565800264275
40,4.669146897501803,10.548356364779787
32,3.055350878750332,8.751199781099258
33,5.34932927599413,10.758825423607552
2,7.005932316250087,4.593482322955646
33,4.096190495830447,8.855974227321603
33,5.870574251735692,10.145277312344469
41,6.299838673788901,12.611072287670414
13,3.0452225150385988,4.076416632898064
30,8.041418857749942,12.433115723754897
33,10.901262565727231,14.604692609130613
13,3.941557673053998,5.714918127762882
26,8.179176127314383,10.247744719560748
22,8.815022446653039,11.343033647516283
39,6.48367946398324,12.756004337180167
2,9.160427079960565,6.6019893800322
38,6.401949663164615,11.401937225622328
39,7.294054235785632,12.971975128312426
26,2.5698539232670563,6.802394239010119
46,9.071341084279544,15.467065928135481
15,8.782755449974882,8.920680751942943
34,2.8648083346002733,9.207009621243666
42,5.998376020253764,11.384266790416596
44,11.80080248752084,17.944108529109503
49,6.496997344401859,14.939770633216533
40,7.268481348752497,13.297114986113808
11,11.144336502517326,10.088197573714702
3,9.313987820724686,7.794373771151567
6,8.029666245680124,6.914346311724669
9,10.07914447274019,8.860174166838398
6,10.711479531331745,9.420415842022152
9,6.840436681504035,7.7327240635992744
39,7.013529466852436,12.324160493189279
31,6.1674838886924395,10.817745291518706
32,11.683708330175376,14.202310011186496
41,9.12307941575833,14.967305138100667
12,3.2906191289766866,4.361351495795598
8,10.698116421473676,9.847285858079935
8,7.065319437944547,6.596597040408339
28,3.153162111013631,7.875497985326417
20,7.722313924051455,10.331496065907402
47,6.46306065026917,13.649970433493225
7,10.838619346194935,9.484292058620607
11,4.43794873428918,5.05323666069328
20,10.351413790175737,11.992015764904238
16,7.798042566261801,9.663408128887877
4,3.018797880527956,2.8248306014396283
6,11.732530362592104,8.48333363054231
22,7.3698448189804,9.320106339624491
26,5.263330115200034,10.175839672868046
3,6.959364998897952,5.2749179026179736
41,10.649648943416146,16.692402677639137
42,5.396579681658103,11.951556777548308
14,4.330425766623653,5.577661583927054
11,3.7261768458433737,5.251148678388526
18,5.3296642847070075,7.736573558039561
12,9.910456826880413,9.904984824146965
23,6.980450469354986,9.588491328821055
12,4.66107523508863,6.246519502642016
13,4.078757496292617,5.9941482587895685
25,5.660930026848602,9.618035479248148
45,11.429281542414234,16.85199300264631
19,5.7587537696052316,8.43021015110748
46,11.887178721569036,17.430173872744312
36,7.109689329770884,12.199798906270164
45,4.202057223756434,11.912655926728661
8,10.965830872038339,8.933684381696356
29,6.873376044780855,9.841795512520749
32,9.241877763292983,13.61320328074735
44,11.845260040486941,16.909775257737675
18,2.976665828039753,5.591320014883706
6,3.4185983179818877,3.27649755136631
18,9.344339043896184,10.146200620146125
19,5.177337531306984,7.245146766451664
22,4.250863271025941,8.075872842596883
37,2.87393785828743,9.157560681621211
32,2.7075437638689173,9.191236905215444
41,9.857613229638012,15.810788006482847
3,3.777117560010725,3.060717618546136
28,6.943345851725933,10.719438568630899
10,8.256019744205089,8.15683012494506
35,6.569342105404039,12.11319082002494
29,2.7575131971942146,8.239885787570868
15,9.943264274585134,10.195647952960037
33,2.5998756331457082,7.979842473854552
7,9.737953996586098,8.676125588389738
12,10.986392690987167,10.129170162976358
49,6.611979250043136,13.128239825452448
30,7.587653494429083,11.614891734550547
21,7.031342229867711,8.855332281428995
31,6.1974818769226685,10.397578730803634
